deg1,deg2
35.0,614.0
29.0,572.0
22.0,486.0
36.0,666.0
30.0,572.0
20.0,457.0
27.0,545.0
33.0,608.0
34.0,629.0
27.0,536.0
22.0,489.0
23.0,507.0
32.0,616.0
31.0,575.0
27.0,556.0
29.0,571.0
29.0,605.0
31.0,606.0
24.0,527.0
23.0,494.0
34.0,622.0
32.0,599.0
27.0,572.0
33.0,633.0
23.0,526.0
29.0,579.0
30.0,606.0
28.0,544.0
40.0,695.0
29.0,578.0
35.0,633.0
27.0,584.0
26.0,566.0
28.0,549.0
26.0,544.0
25.0,508.0
22.0,470.0
20.0,420.0
33.0,628.0
35.0,621.0
34.0,624.0
31.0,582.0
25.0,520.0
22.0,482.0
26.0,537.0
29.0,595.0
31.0,602.0
35.0,627.0
35.0,625.0
36.0,638.0
29.0,584.0
36.0,651.0
30.0,599.0
30.0,592.0
30.0,558.0
27.0,569.0
32.0,589.0
35.0,640.0
37.0,654.0
30.0,601.0
34.0,613.0
28.0,580.0
26.0,528.0
30.0,569.0
25.0,534.0
34.0,631.0
29.0,554.0
44.0,694.0
17.0,395.0
25.0,517.0
31.0,569.0
27.0,522.0
27.0,554.0
26.0,539.0
34.0,646.0
28.0,585.0
34.0,649.0
26.0,553.0
36.0,678.0
34.0,622.0
32.0,592.0
36.0,654.0
40.0,680.0
29.0,594.0
34.0,620.0
27.0,563.0
24.0,501.0
30.0,577.0
27.0,535.0
35.0,625.0
36.0,642.0
31.0,592.0
29.0,561.0
28.0,569.0
23.0,503.0
24.0,525.0
30.0,595.0
33.0,618.0
18.0,425.0
38.0,675.0
22.0,480.0
29.0,569.0
38.0,669.0
31.0,598.0
25.0,486.0
33.0,642.0
27.0,546.0
35.0,654.0
34.0,621.0
27.0,544.0
28.0,572.0
31.0,611.0
31.0,600.0
23.0,510.0
27.0,535.0
28.0,551.0
26.0,533.0
28.0,553.0
36.0,621.0
21.0,474.0
16.0,381.0
26.0,519.0
28.0,576.0
37.0,631.0
37.0,671.0
32.0,609.0
29.0,561.0
28.0,565.0
23.0,498.0
33.0,639.0
30.0,604.0
38.0,682.0
22.0,468.0
29.0,580.0
31.0,585.0
32.0,619.0
27.0,563.0
29.0,536.0
30.0,583.0
36.0,619.0
32.0,608.0
25.0,507.0
33.0,588.0
20.0,445.0
31.0,604.0
36.0,638.0
32.0,605.0
43.0,702.0
28.0,569.0
30.0,623.0
25.0,538.0
26.0,567.0
24.0,521.0
30.0,581.0
30.0,563.0
36.0,648.0
19.0,433.0
26.0,521.0
29.0,529.0
37.0,627.0
32.0,584.0
48.0,733.0
28.0,566.0
26.0,558.0
33.0,600.0
24.0,502.0
36.0,632.0
22.0,479.0
28.0,550.0
26.0,549.0
38.0,648.0
28.0,578.0
32.0,595.0
26.0,548.0
27.0,551.0
33.0,628.0
32.0,607.0
34.0,611.0
32.0,653.0
34.0,635.0
25.0,542.0
36.0,638.0
32.0,636.0
19.0,439.0
43.0,704.0
37.0,624.0
26.0,559.0
26.0,521.0
33.0,573.0
28.0,544.0
32.0,600.0
29.0,577.0
40.0,686.0
34.0,626.0
33.0,619.0
33.0,623.0
40.0,701.0
43.0,706.0
30.0,564.0
21.0,482.0
35.0,635.0
23.0,477.0
32.0,610.0
29.0,577.0
39.0,657.0
26.0,530.0
32.0,614.0
27.0,547.0
34.0,640.0
33.0,631.0
33.0,621.0
26.0,544.0
31.0,586.0
31.0,591.0
35.0,633.0
46.0,742.0
32.0,611.0
27.0,543.0
21.0,449.0
39.0,668.0
27.0,552.0
16.0,368.0
24.0,500.0
27.0,541.0
23.0,505.0
24.0,515.0
32.0,590.0
36.0,642.0
23.0,520.0
25.0,510.0
27.0,558.0
25.0,555.0
41.0,718.0
20.0,448.0
33.0,621.0
41.0,679.0
32.0,592.0
23.0,522.0
26.0,542.0
29.0,572.0
25.0,525.0
38.0,683.0
25.0,537.0
32.0,582.0
27.0,543.0
32.0,586.0
28.0,573.0
35.0,642.0
27.0,541.0
45.0,733.0
35.0,619.0
40.0,677.0
23.0,507.0
35.0,628.0
29.0,568.0
25.0,534.0
29.0,550.0
28.0,560.0
36.0,642.0
32.0,605.0
39.0,701.0
34.0,642.0
31.0,590.0
29.0,571.0
32.0,604.0
33.0,579.0
36.0,618.0
34.0,588.0
29.0,562.0
37.0,643.0
43.0,712.0
26.0,542.0
25.0,501.0
30.0,591.0
33.0,584.0
32.0,594.0
31.0,570.0
39.0,688.0
31.0,563.0
33.0,602.0
40.0,672.0
23.0,490.0
19.0,427.0
25.0,528.0
28.0,559.0
39.0,638.0
25.0,505.0
38.0,673.0
34.0,629.0
29.0,579.0
27.0,550.0
28.0,544.0
34.0,619.0
23.0,504.0
28.0,576.0
31.0,580.0
31.0,548.0
30.0,566.0
31.0,579.0
28.0,557.0
36.0,654.0
28.0,554.0
26.0,528.0
39.0,652.0
31.0,627.0
21.0,471.0
24.0,495.0
30.0,599.0
24.0,503.0
16.0,398.0
27.0,534.0
28.0,570.0
38.0,661.0
32.0,619.0
38.0,655.0
33.0,625.0
29.0,542.0
30.0,593.0
30.0,573.0
26.0,525.0
39.0,640.0
29.0,567.0
31.0,606.0
30.0,571.0
28.0,572.0
34.0,619.0
26.0,548.0
25.0,472.0
33.0,611.0
34.0,619.0
32.0,598.0
33.0,613.0
28.0,536.0
29.0,564.0
33.0,583.0
32.0,646.0
33.0,597.0
29.0,568.0
25.0,524.0
24.0,522.0
34.0,608.0
25.0,512.0
26.0,564.0
42.0,655.0
34.0,613.0
32.0,586.0
28.0,537.0
39.0,691.0
30.0,566.0
35.0,617.0
33.0,602.0
26.0,521.0
32.0,632.0
28.0,542.0
41.0,681.0
33.0,607.0
30.0,538.0
25.0,520.0
29.0,565.0
36.0,634.0
32.0,606.0
25.0,514.0
24.0,493.0
24.0,512.0
22.0,505.0
27.0,519.0
21.0,463.0
37.0,639.0
37.0,648.0
35.0,637.0
32.0,601.0
28.0,526.0
34.0,601.0
21.0,455.0
24.0,533.0
28.0,546.0
32.0,587.0
26.0,505.0
30.0,616.0
40.0,651.0
28.0,557.0
29.0,578.0
24.0,490.0
29.0,585.0
29.0,584.0
37.0,635.0
37.0,656.0
28.0,563.0
25.0,496.0
17.0,388.0
29.0,560.0
33.0,589.0
33.0,594.0
28.0,546.0
41.0,670.0
30.0,592.0
30.0,597.0
28.0,551.0
25.0,529.0
26.0,542.0
36.0,647.0
38.0,670.0
27.0,515.0
28.0,526.0
28.0,556.0
22.0,462.0
30.0,561.0
36.0,650.0
34.0,625.0
25.0,514.0
28.0,549.0
41.0,682.0
33.0,632.0
25.0,515.0
30.0,541.0
34.0,603.0
29.0,574.0
24.0,483.0
28.0,536.0
25.0,512.0
34.0,606.0
35.0,623.0
33.0,580.0
21.0,449.0
30.0,575.0
23.0,491.0
29.0,540.0
25.0,516.0
28.0,556.0
38.0,626.0
30.0,578.0
28.0,579.0
34.0,634.0
21.0,501.0
32.0,624.0
24.0,505.0
28.0,553.0
35.0,639.0
26.0,514.0
22.0,483.0
24.0,527.0
33.0,603.0
23.0,490.0
35.0,632.0
29.0,566.0
31.0,605.0
25.0,516.0
33.0,613.0
28.0,537.0
30.0,597.0
21.0,444.0
24.0,494.0
18.0,408.0
24.0,513.0
33.0,603.0
34.0,633.0
17.0,404.0
32.0,639.0
33.0,577.0
30.0,557.0
32.0,590.0
37.0,662.0
25.0,502.0
24.0,504.0
36.0,624.0
28.0,540.0
34.0,627.0
25.0,538.0
31.0,585.0
36.0,679.0
31.0,593.0
28.0,570.0
25.0,530.0
32.0,624.0
33.0,620.0
24.0,487.0
31.0,604.0
33.0,606.0
29.0,566.0
32.0,608.0
27.0,558.0
27.0,518.0
29.0,568.0
29.0,581.0
39.0,648.0
32.0,620.0
38.0,664.0
23.0,483.0
27.0,539.0
28.0,543.0
26.0,539.0
24.0,498.0
26.0,545.0
24.0,519.0
27.0,550.0
30.0,581.0
28.0,555.0
35.0,628.0
33.0,592.0
34.0,609.0
36.0,599.0
32.0,628.0
22.0,489.0
21.0,476.0
41.0,672.0
44.0,682.0
27.0,532.0
27.0,531.0
25.0,491.0
28.0,531.0
36.0,645.0
25.0,510.0
32.0,595.0
21.0,442.0
29.0,567.0
37.0,655.0
41.0,684.0
31.0,594.0
27.0,558.0
29.0,576.0
30.0,578.0
26.0,552.0
19.0,428.0
24.0,528.0
31.0,594.0
39.0,678.0
29.0,557.0
25.0,522.0
30.0,567.0
34.0,618.0
33.0,594.0
36.0,641.0
23.0,469.0
22.0,490.0
26.0,544.0
20.0,436.0
27.0,548.0
30.0,555.0
27.0,504.0
25.0,513.0
36.0,638.0
35.0,624.0
33.0,589.0
28.0,567.0
33.0,598.0
27.0,534.0
23.0,492.0
31.0,587.0
25.0,507.0
32.0,597.0
28.0,567.0
29.0,588.0
24.0,475.0
21.0,449.0
35.0,630.0
23.0,495.0
34.0,628.0
26.0,543.0
26.0,540.0
18.0,423.0
25.0,511.0
21.0,473.0
25.0,527.0
40.0,694.0
28.0,585.0
38.0,657.0
35.0,633.0
26.0,550.0
30.0,587.0
26.0,523.0
29.0,579.0
35.0,618.0
36.0,657.0
33.0,618.0
27.0,525.0
26.0,521.0
25.0,525.0
26.0,532.0
24.0,514.0
29.0,569.0
31.0,568.0
27.0,570.0
36.0,601.0
26.0,508.0
39.0,653.0
22.0,487.0
22.0,478.0
28.0,568.0
25.0,529.0
28.0,545.0
38.0,632.0
33.0,605.0
24.0,496.0
34.0,619.0
20.0,457.0
36.0,631.0
38.0,637.0
26.0,545.0
31.0,584.0
33.0,639.0
25.0,512.0
30.0,601.0
23.0,483.0
33.0,604.0
23.0,503.0
32.0,571.0
38.0,675.0
29.0,545.0
21.0,451.0
30.0,590.0
25.0,540.0
34.0,610.0
29.0,565.0
31.0,570.0
36.0,627.0
35.0,639.0
22.0,451.0
23.0,506.0
34.0,611.0
21.0,457.0
25.0,525.0
34.0,603.0
31.0,551.0
40.0,667.0
29.0,581.0
33.0,623.0
36.0,641.0
27.0,532.0
36.0,623.0
33.0,622.0
34.0,635.0
31.0,582.0
26.0,537.0
29.0,589.0
23.0,497.0
33.0,627.0
21.0,445.0
24.0,506.0
30.0,591.0
30.0,578.0
17.0,358.0
26.0,534.0
32.0,584.0
31.0,621.0
33.0,621.0
42.0,697.0
38.0,630.0
36.0,639.0
29.0,567.0
30.0,588.0
30.0,568.0
44.0,706.0
39.0,654.0
29.0,527.0
28.0,524.0
35.0,611.0
36.0,644.0
27.0,545.0
24.0,478.0
28.0,561.0
14.0,314.0
32.0,606.0
26.0,529.0
27.0,564.0
37.0,641.0
27.0,546.0
22.0,480.0
30.0,598.0
33.0,610.0
38.0,656.0
31.0,568.0
33.0,633.0
29.0,578.0
33.0,611.0
27.0,553.0
21.0,447.0
37.0,680.0
31.0,600.0
29.0,580.0
29.0,582.0
25.0,543.0
26.0,537.0
26.0,541.0
22.0,499.0
33.0,611.0
35.0,603.0
29.0,581.0
37.0,664.0
25.0,550.0
34.0,604.0
33.0,624.0
40.0,666.0
31.0,588.0
31.0,571.0
32.0,615.0
25.0,512.0
22.0,472.0
28.0,578.0
27.0,502.0
21.0,456.0
27.0,542.0
29.0,553.0
30.0,585.0
23.0,495.0
29.0,566.0
34.0,624.0
33.0,604.0
35.0,611.0
29.0,558.0
24.0,516.0
38.0,636.0
34.0,630.0
26.0,536.0
30.0,573.0
28.0,550.0
26.0,544.0
24.0,515.0
34.0,630.0
28.0,540.0
35.0,637.0
34.0,608.0
32.0,614.0
31.0,578.0
28.0,562.0
29.0,553.0
34.0,618.0
28.0,571.0
22.0,510.0
25.0,517.0
22.0,435.0
33.0,594.0
38.0,656.0
31.0,600.0
26.0,535.0
27.0,527.0
22.0,484.0
33.0,591.0
39.0,650.0
31.0,594.0
33.0,611.0
32.0,622.0
33.0,634.0
36.0,644.0
42.0,699.0
26.0,544.0
28.0,562.0
29.0,561.0
23.0,502.0
45.0,683.0
28.0,531.0
25.0,530.0
20.0,465.0
30.0,578.0
37.0,645.0
25.0,506.0
30.0,573.0
36.0,616.0
30.0,556.0
34.0,648.0
24.0,497.0
21.0,429.0
26.0,514.0
35.0,623.0
36.0,649.0
31.0,611.0
34.0,625.0
34.0,621.0
31.0,583.0
39.0,658.0
33.0,588.0
37.0,643.0
24.0,516.0
26.0,527.0
29.0,567.0
39.0,645.0
31.0,594.0
26.0,512.0
20.0,454.0
24.0,498.0
39.0,678.0
29.0,571.0
39.0,643.0
17.0,385.0
26.0,523.0
21.0,478.0
32.0,611.0
29.0,566.0
42.0,698.0
34.0,629.0
43.0,706.0
31.0,608.0
36.0,643.0
36.0,647.0
28.0,543.0
18.0,424.0
29.0,543.0
26.0,526.0
28.0,548.0
27.0,541.0
29.0,591.0
43.0,689.0
35.0,651.0
26.0,529.0
35.0,636.0
19.0,411.0
17.0,413.0
28.0,530.0
31.0,595.0
36.0,656.0
32.0,577.0
28.0,568.0
30.0,565.0
38.0,633.0
36.0,628.0
37.0,648.0
39.0,642.0
36.0,683.0
36.0,622.0
46.0,720.0
28.0,569.0
36.0,631.0
30.0,594.0
33.0,609.0
38.0,679.0
26.0,523.0
22.0,503.0
25.0,527.0
35.0,622.0
37.0,657.0
33.0,605.0
25.0,515.0
41.0,687.0
20.0,471.0
31.0,597.0
31.0,603.0
36.0,656.0
29.0,572.0
36.0,639.0
36.0,623.0
41.0,676.0
31.0,595.0
31.0,599.0
22.0,474.0
33.0,591.0
27.0,546.0
22.0,485.0
30.0,592.0
28.0,560.0
35.0,651.0
27.0,552.0
26.0,502.0
25.0,516.0
31.0,611.0
26.0,523.0
35.0,614.0
32.0,593.0
21.0,470.0
28.0,552.0
27.0,523.0
26.0,529.0
21.0,475.0
38.0,647.0
34.0,602.0
46.0,737.0
32.0,604.0
27.0,501.0
28.0,521.0
32.0,600.0
35.0,647.0
32.0,596.0
40.0,683.0
28.0,564.0
27.0,561.0
36.0,636.0
26.0,494.0
26.0,539.0
25.0,511.0
27.0,508.0
23.0,468.0
23.0,471.0
34.0,623.0
29.0,556.0
22.0,497.0
35.0,635.0
22.0,453.0
22.0,496.0
28.0,537.0
27.0,541.0
21.0,451.0
28.0,556.0
28.0,568.0
29.0,574.0
20.0,424.0
31.0,576.0
23.0,472.0
29.0,560.0
29.0,570.0
19.0,445.0
34.0,608.0
27.0,540.0
36.0,644.0
29.0,565.0
23.0,442.0
22.0,485.0
27.0,559.0
39.0,650.0
37.0,669.0
36.0,627.0
25.0,526.0
35.0,633.0
30.0,563.0
20.0,419.0
22.0,479.0
26.0,514.0
33.0,600.0
32.0,596.0
30.0,580.0
26.0,514.0
27.0,555.0
31.0,575.0
27.0,538.0
30.0,590.0
32.0,606.0
32.0,599.0
33.0,631.0
36.0,637.0
25.0,508.0
38.0,641.0
21.0,425.0
31.0,559.0
20.0,476.0
26.0,536.0
37.0,666.0
26.0,560.0
43.0,695.0
36.0,639.0
23.0,493.0
22.0,487.0
37.0,662.0
31.0,592.0
20.0,462.0
27.0,530.0
25.0,527.0
34.0,617.0
35.0,650.0
33.0,596.0
25.0,526.0
19.0,447.0
23.0,472.0
35.0,652.0
37.0,655.0
18.0,406.0
32.0,611.0
31.0,576.0
37.0,639.0
27.0,525.0
37.0,652.0
32.0,577.0
33.0,591.0
29.0,578.0
25.0,520.0
27.0,547.0
30.0,592.0
24.0,489.0
25.0,529.0
32.0,601.0
31.0,607.0
20.0,444.0
26.0,561.0
32.0,607.0
27.0,552.0
32.0,602.0
26.0,490.0
26.0,515.0
37.0,645.0
31.0,585.0
26.0,504.0
36.0,656.0
26.0,517.0
27.0,531.0
29.0,586.0
24.0,526.0
28.0,549.0
37.0,639.0
34.0,622.0
17.0,386.0
44.0,705.0
25.0,530.0
30.0,580.0
26.0,521.0
31.0,571.0
22.0,469.0
26.0,516.0
25.0,516.0
31.0,602.0
29.0,540.0
33.0,612.0
37.0,660.0
30.0,551.0
34.0,624.0
26.0,524.0
39.0,660.0
27.0,577.0
29.0,570.0
31.0,585.0
26.0,542.0
27.0,544.0
37.0,625.0
31.0,591.0
26.0,528.0
33.0,599.0
23.0,497.0
26.0,507.0
22.0,475.0
32.0,593.0
36.0,634.0
17.0,398.0
32.0,582.0
16.0,396.0
27.0,567.0
35.0,649.0
21.0,475.0
22.0,475.0
36.0,648.0
23.0,526.0
28.0,559.0
35.0,629.0
34.0,614.0
28.0,546.0
22.0,447.0
30.0,568.0
30.0,598.0
37.0,669.0
31.0,587.0
21.0,458.0
20.0,443.0
31.0,562.0
31.0,568.0
29.0,550.0
35.0,616.0
27.0,522.0
36.0,641.0
26.0,531.0
28.0,554.0
27.0,535.0
24.0,494.0
29.0,529.0
30.0,575.0
31.0,562.0
29.0,598.0
32.0,585.0
29.0,556.0
32.0,594.0
31.0,589.0
31.0,574.0
31.0,588.0
27.0,571.0
29.0,558.0
27.0,548.0
33.0,622.0
33.0,618.0
32.0,603.0
21.0,466.0
23.0,501.0
28.0,565.0
22.0,480.0
22.0,457.0
26.0,522.0
27.0,533.0
25.0,543.0
39.0,636.0
29.0,565.0
34.0,632.0
23.0,473.0
31.0,562.0
41.0,674.0
30.0,572.0
31.0,591.0
28.0,557.0
32.0,599.0
23.0,497.0
25.0,511.0
37.0,631.0
34.0,639.0
28.0,588.0
41.0,663.0
27.0,518.0
32.0,636.0
33.0,612.0
36.0,642.0
22.0,468.0
42.0,686.0
24.0,511.0
32.0,584.0
36.0,653.0
33.0,591.0
29.0,576.0
36.0,650.0
30.0,565.0
22.0,466.0
26.0,535.0
36.0,652.0
30.0,574.0
33.0,626.0
25.0,496.0
32.0,596.0
43.0,667.0
36.0,631.0
28.0,581.0
25.0,500.0
30.0,585.0
19.0,442.0
26.0,558.0
23.0,467.0
27.0,536.0
33.0,620.0
31.0,603.0
30.0,564.0
36.0,633.0
29.0,557.0
30.0,585.0
40.0,678.0
29.0,582.0
36.0,653.0
26.0,545.0
25.0,513.0
34.0,606.0
28.0,555.0
34.0,633.0
26.0,515.0
27.0,526.0
35.0,628.0
23.0,480.0
32.0,612.0
35.0,619.0
24.0,533.0
42.0,710.0
37.0,670.0
44.0,696.0
27.0,549.0
22.0,476.0
28.0,572.0
22.0,459.0
31.0,571.0
31.0,570.0
22.0,456.0
39.0,675.0
24.0,526.0
22.0,468.0
28.0,559.0
29.0,566.0
28.0,564.0
28.0,560.0
33.0,599.0
31.0,618.0
28.0,551.0
18.0,424.0
26.0,545.0
31.0,579.0
30.0,575.0
38.0,661.0
35.0,622.0
41.0,687.0
32.0,589.0
34.0,606.0
34.0,613.0
29.0,550.0
28.0,571.0
29.0,563.0
17.0,417.0
26.0,520.0
23.0,485.0
37.0,641.0
34.0,627.0
35.0,655.0
38.0,634.0
29.0,586.0
31.0,608.0
33.0,589.0
28.0,561.0
31.0,597.0
25.0,528.0
27.0,555.0
28.0,534.0
26.0,542.0
34.0,620.0
18.0,418.0
23.0,490.0
31.0,609.0
22.0,479.0
25.0,519.0
43.0,670.0
20.0,415.0
26.0,502.0
28.0,559.0
30.0,573.0
28.0,534.0
21.0,466.0
27.0,568.0
29.0,577.0
24.0,503.0
29.0,581.0
37.0,642.0
38.0,680.0
28.0,545.0
24.0,491.0
33.0,609.0
33.0,628.0
30.0,605.0
39.0,661.0
41.0,709.0
25.0,536.0
28.0,535.0
27.0,534.0
26.0,520.0
20.0,474.0
16.0,353.0
22.0,467.0
28.0,559.0
23.0,488.0
27.0,523.0
25.0,474.0
34.0,661.0
31.0,600.0
38.0,642.0
30.0,587.0
32.0,613.0
38.0,662.0
37.0,643.0
34.0,588.0
25.0,505.0
26.0,529.0
42.0,692.0
31.0,590.0
19.0,407.0
30.0,562.0
32.0,596.0
26.0,542.0
30.0,579.0
26.0,527.0
18.0,419.0
27.0,556.0
27.0,574.0
30.0,585.0
27.0,551.0
28.0,566.0
28.0,554.0
40.0,676.0
29.0,563.0
34.0,605.0
26.0,557.0
29.0,538.0
30.0,566.0
32.0,585.0
23.0,523.0
31.0,619.0
26.0,540.0
35.0,627.0
31.0,596.0
30.0,562.0
22.0,497.0
30.0,554.0
28.0,556.0
35.0,642.0
33.0,627.0
27.0,528.0
29.0,580.0
25.0,509.0
31.0,582.0
31.0,612.0
26.0,526.0
36.0,670.0
27.0,558.0
35.0,643.0
30.0,590.0
31.0,575.0
32.0,592.0
27.0,559.0
30.0,605.0
26.0,512.0
34.0,634.0
33.0,642.0
26.0,556.0
35.0,629.0
26.0,536.0
25.0,498.0
34.0,635.0
22.0,467.0
12.0,288.0
33.0,634.0
28.0,550.0
28.0,549.0
28.0,558.0
22.0,478.0
26.0,560.0
32.0,618.0
36.0,655.0
15.0,370.0
31.0,621.0
27.0,581.0
22.0,478.0
35.0,631.0
30.0,590.0
28.0,564.0
27.0,546.0
21.0,469.0
30.0,599.0
29.0,605.0
26.0,534.0
29.0,582.0
26.0,539.0
29.0,586.0
38.0,669.0
30.0,587.0
36.0,644.0
24.0,496.0
35.0,632.0
32.0,614.0
24.0,503.0
28.0,573.0
28.0,561.0
31.0,591.0
26.0,549.0
36.0,648.0
27.0,543.0
25.0,509.0
28.0,552.0
44.0,696.0
30.0,581.0
28.0,538.0
37.0,679.0
25.0,518.0
26.0,504.0
26.0,527.0
25.0,522.0
27.0,524.0
25.0,549.0
32.0,610.0
28.0,566.0
16.0,380.0
29.0,592.0
26.0,542.0
31.0,626.0
23.0,517.0
37.0,670.0
37.0,648.0
37.0,665.0
28.0,527.0
39.0,672.0
23.0,510.0
35.0,636.0
36.0,643.0
27.0,535.0
32.0,606.0
32.0,629.0
27.0,574.0
31.0,607.0
25.0,508.0
25.0,520.0
29.0,572.0
30.0,588.0
29.0,583.0
29.0,570.0
37.0,649.0
21.0,469.0
30.0,594.0
26.0,544.0
37.0,668.0
25.0,546.0
28.0,596.0
30.0,577.0
29.0,552.0
36.0,632.0
32.0,594.0
30.0,581.0
34.0,613.0
31.0,598.0
32.0,597.0
35.0,626.0
30.0,586.0
31.0,598.0
32.0,616.0
31.0,580.0
33.0,632.0
36.0,657.0
22.0,473.0
34.0,605.0
30.0,580.0
30.0,607.0
28.0,561.0
27.0,541.0
35.0,643.0
34.0,617.0
32.0,609.0
30.0,599.0
28.0,553.0
27.0,543.0
30.0,604.0
29.0,576.0
32.0,592.0
26.0,543.0
32.0,593.0
26.0,539.0
24.0,532.0
26.0,539.0
30.0,580.0
33.0,629.0
44.0,704.0
31.0,610.0
20.0,450.0
31.0,570.0
29.0,606.0
37.0,653.0
33.0,633.0
34.0,619.0
29.0,568.0
36.0,651.0
28.0,556.0
31.0,607.0
32.0,619.0
41.0,688.0
26.0,543.0
34.0,624.0
40.0,665.0
32.0,597.0
34.0,628.0
38.0,669.0
37.0,647.0
28.0,570.0
22.0,494.0
21.0,473.0
35.0,640.0
35.0,643.0
32.0,602.0
41.0,686.0
37.0,681.0
35.0,634.0
29.0,558.0
30.0,597.0
32.0,605.0
30.0,597.0
23.0,519.0
22.0,497.0
33.0,600.0
31.0,574.0
23.0,492.0
34.0,623.0
26.0,548.0
26.0,541.0
25.0,531.0
50.0,752.0
37.0,665.0
36.0,656.0
31.0,580.0
32.0,605.0
26.0,534.0
26.0,537.0
23.0,496.0
21.0,458.0
35.0,641.0
34.0,657.0
34.0,636.0
28.0,565.0
20.0,463.0
27.0,566.0
34.0,609.0
33.0,610.0
28.0,574.0
23.0,487.0
24.0,517.0
26.0,516.0
32.0,605.0
29.0,551.0
35.0,612.0
20.0,450.0
32.0,598.0
26.0,543.0
38.0,661.0
33.0,624.0
32.0,588.0
46.0,724.0
32.0,622.0
29.0,565.0
25.0,523.0
36.0,652.0
28.0,576.0
18.0,401.0
27.0,568.0
21.0,477.0
32.0,610.0
25.0,528.0
32.0,598.0
31.0,601.0
21.0,487.0
37.0,662.0
33.0,621.0
33.0,624.0
29.0,561.0
30.0,591.0
24.0,512.0
36.0,667.0
29.0,601.0
33.0,618.0
25.0,516.0
32.0,601.0
16.0,378.0
36.0,659.0
22.0,496.0
20.0,439.0
38.0,682.0
21.0,443.0
33.0,624.0
41.0,668.0
28.0,561.0
31.0,597.0
34.0,642.0
39.0,672.0
28.0,571.0
31.0,597.0
38.0,653.0
39.0,678.0
24.0,498.0
40.0,645.0
23.0,475.0
40.0,702.0
26.0,537.0
24.0,502.0
27.0,561.0
41.0,675.0
35.0,657.0
27.0,523.0
37.0,655.0
30.0,583.0
32.0,620.0
44.0,697.0
28.0,545.0
29.0,582.0
28.0,555.0
28.0,566.0
30.0,598.0
34.0,649.0
37.0,679.0
31.0,636.0
25.0,513.0
38.0,645.0
17.0,415.0
24.0,500.0
32.0,587.0
36.0,632.0
25.0,531.0
35.0,648.0
37.0,647.0
33.0,623.0
41.0,684.0
41.0,666.0
42.0,703.0
28.0,539.0
32.0,605.0
24.0,506.0
27.0,565.0
25.0,529.0
34.0,627.0
26.0,513.0
27.0,565.0
39.0,679.0
28.0,574.0
27.0,569.0
29.0,589.0
31.0,588.0
33.0,629.0
29.0,572.0
30.0,573.0
34.0,623.0
32.0,587.0
27.0,580.0
28.0,567.0
25.0,515.0
33.0,619.0
30.0,564.0
29.0,588.0
32.0,604.0
30.0,582.0
26.0,524.0
21.0,477.0
33.0,608.0
32.0,594.0
34.0,629.0
36.0,636.0
36.0,631.0
28.0,574.0
30.0,610.0
42.0,710.0
30.0,585.0
30.0,580.0
29.0,577.0
22.0,474.0
35.0,624.0
39.0,672.0
25.0,513.0
37.0,665.0
33.0,637.0
30.0,582.0
31.0,576.0
37.0,660.0
27.0,545.0
32.0,595.0
25.0,492.0
30.0,593.0
28.0,548.0
37.0,633.0
36.0,669.0
32.0,605.0
29.0,582.0
28.0,545.0
32.0,628.0
29.0,591.0
27.0,550.0
35.0,636.0
30.0,584.0
35.0,639.0
32.0,603.0
31.0,596.0
24.0,496.0
22.0,489.0
26.0,508.0
15.0,356.0
33.0,630.0
27.0,552.0
29.0,567.0
33.0,627.0
32.0,619.0
32.0,596.0
38.0,697.0
29.0,545.0
43.0,705.0
24.0,500.0
30.0,588.0
34.0,629.0
29.0,567.0
36.0,638.0
33.0,609.0
31.0,634.0
31.0,610.0
32.0,593.0
30.0,573.0
38.0,642.0
31.0,570.0
26.0,522.0
26.0,524.0
24.0,509.0
30.0,577.0
21.0,473.0
36.0,626.0
23.0,504.0
23.0,492.0
34.0,631.0
39.0,665.0
25.0,520.0
33.0,603.0
25.0,526.0
26.0,534.0
23.0,491.0
24.0,514.0
32.0,600.0
24.0,499.0
31.0,580.0
29.0,549.0
28.0,568.0
25.0,511.0
33.0,591.0
37.0,659.0
19.0,426.0
33.0,617.0
37.0,669.0
21.0,495.0
27.0,553.0
38.0,665.0
24.0,518.0
29.0,564.0
40.0,686.0
35.0,630.0
39.0,635.0
17.0,403.0
38.0,663.0
26.0,544.0
37.0,650.0
22.0,478.0
38.0,658.0
27.0,541.0
29.0,573.0
37.0,663.0
28.0,579.0
39.0,644.0
28.0,566.0
34.0,614.0
22.0,457.0
36.0,634.0
25.0,544.0
30.0,600.0
29.0,582.0
46.0,702.0
26.0,531.0
37.0,669.0
22.0,476.0
35.0,639.0
33.0,613.0
29.0,583.0
31.0,586.0
29.0,551.0
22.0,484.0
30.0,571.0
23.0,506.0
34.0,616.0
30.0,571.0
38.0,680.0
33.0,606.0
36.0,668.0
28.0,568.0
40.0,655.0
25.0,519.0
29.0,541.0
32.0,615.0
28.0,548.0
40.0,680.0
35.0,608.0
35.0,627.0
30.0,584.0
32.0,595.0
36.0,639.0
42.0,700.0
30.0,576.0
23.0,477.0
23.0,492.0
26.0,533.0
35.0,632.0
33.0,612.0
33.0,637.0
25.0,532.0
20.0,480.0
31.0,590.0
22.0,481.0
32.0,599.0
32.0,615.0
30.0,574.0
32.0,585.0
17.0,409.0
35.0,625.0
32.0,618.0
40.0,683.0
